#WaveA,#IntensityA,#WaveB,#IntensityB,#WaveB00,#IntensityB00,#WaveB01,#IntensityB01,#WaveB02,#IntensityB02,#WaveB03,#IntensityB03,#WaveB04,#IntensityB04,#WaveB05,#IntensityB05,#WaveB06,#IntensityB06,#WaveB07,#IntensityB07,#WaveB08,#IntensityB08,#WaveB09,#IntensityB09,#WaveB10,#IntensityB10,#WaveB11,#IntensityB11,#WaveB12,#IntensityB12,#WaveB13,#IntensityB13,#WaveB14,#IntensityB14,#WaveB15,#IntensityB15,#WaveB16,#IntensityB16,#WaveB17,#IntensityB17,#WaveB18,#IntensityB18,#WaveB19,#IntensityB19,#WaveB20,#IntensityB20,#WaveB21,#IntensityB21,#WaveB22,#IntensityB22,#WaveB23,#IntensityB23,#WaveB24,#IntensityB24,#WaveB25,#IntensityB25,#WaveB26,#IntensityB26,#WaveB27,#IntensityB27,#WaveB28,#IntensityB28,#WaveB29,#IntensityB29,#WaveB30,#IntensityB30,#WaveB31,#IntensityB31,#WaveB32,#IntensityB32,#WaveB33,#IntensityB33,#WaveB34,#IntensityB34
824.699219,48.317093,824.699219,52.033791,824.699219,40.883694,824.699219,61.325539,824.699219,68.758942,824.699219,46.458744,824.699219,39.025345,824.699219,44.600391,824.699219,55.750492,824.699219,40.883694,824.699219,53.892139,824.699219,52.033791,824.699219,52.033791,824.699219,55.750492,824.699219,44.600391,824.699219,48.317093,824.699219,52.033791,824.699219,52.033791,824.699219,33.450294,824.699219,40.883694,824.699219,53.892139,824.699219,39.025345,824.699219,44.600391,824.699219,35.308643,824.699219,22.300196,824.699219,59.46719,824.699219,48.317093,824.699219,37.166992,824.699219,40.883694,824.699219,48.317093,824.699219,52.033791,824.699219,50.175442,824.699219,37.166992,824.699219,42.742043,824.699219,22.300196,824.699219,70.617287,824.699219,46.458744
823.353516,52.023506,823.353516,44.591576,823.353516,33.443684,823.353516,63.171398,823.353516,70.603333,823.353516,50.165524,823.353516,40.87561,823.353516,48.307541,823.353516,53.881489,823.353516,55.739471,823.353516,46.449558,823.353516,26.011753,823.353516,40.87561,823.353516,46.449558,823.353516,44.591576,823.353516,44.591576,823.353516,29.727718,823.353516,40.87561,823.353516,40.87561,823.353516,44.591576,823.353516,46.449558,823.353516,33.443684,823.353516,44.591576,823.353516,40.87561,823.353516,39.017628,823.353516,63.171398,823.353516,44.591576,823.353516,57.597454,823.353516,44.591576,823.353516,66.887367,823.353516,66.887367,823.353516,42.733593,823.353516,48.307541,823.353516,37.159645,823.353516,39.017628,823.353516,48.307541,823.353516,57.597454
822.007813,55.728451,822.007813,57.586067,822.007813,66.874146,822.007813,26.006611,822.007813,74.304604,822.007813,44.582764,822.007813,55.728451,822.007813,50.155609,822.007813,42.725147,822.007813,52.013222,822.007813,63.158913,822.007813,50.155609,822.007813,53.870838,822.007813,33.437073,822.007813,40.867531,822.007813,52.013222,822.007813,48.297993,822.007813,33.437073,822.007813,48.297993,822.007813,59.443684,822.007813,52.013222,822.007813,35.294685,822.007813,40.867531,822.007813,40.867531,822.007813,48.297993,822.007813,63.158913,822.007813,33.437073,822.007813,46.440376,822.007813,33.437073,822.007813,44.582764,822.007813,53.870838,822.007813,42.725147,822.007813,29.721842,822.007813,37.152302,822.007813,33.437073,822.007813,46.440376,822.007813,61.301296
820.662109,52.002941,820.662109,50.145695,820.662109,55.717438,820.662109,40.859455,820.662109,91.00515,820.662109,18.572479,820.662109,48.288445,820.662109,42.716702,820.662109,59.431934,820.662109,57.574684,820.662109,39.002205,820.662109,44.573952,820.662109,53.860191,820.662109,55.717438,820.662109,44.573952,820.662109,61.289181,820.662109,50.145695,820.662109,29.715967,820.662109,48.288445,820.662109,48.288445,820.662109,35.287712,820.662109,46.431198,820.662109,39.002205,820.662109,40.859455,820.662109,31.573215,820.662109,50.145695,820.662109,48.288445,820.662109,44.573952,820.662109,42.716702,820.662109,44.573952,820.662109,81.71891,820.662109,46.431198,820.662109,48.288445,820.662109,46.431198,820.662109,22.286976,820.662109,63.146431,820.662109,37.144958
819.316406,48.278904,819.316406,44.56514,819.316406,64.990829,819.316406,55.706429,819.316406,90.98716,819.316406,55.706429,819.316406,40.851379,819.316406,48.278904,819.316406,57.563309,819.316406,50.135784,819.316406,42.70826,819.316406,48.278904,819.316406,51.992664,819.316406,40.851379,819.316406,50.135784,819.316406,44.56514,819.316406,42.70826,819.316406,37.137619,819.316406,55.706429,819.316406,61.277069,819.316406,46.422024,819.316406,37.137619,819.316406,37.137619,819.316406,44.56514,819.316406,40.851379,819.316406,74.275238,819.316406,38.994499,819.316406,51.992664,819.316406,38.994499,819.316406,50.135784,819.316406,59.420189,819.316406,40.851379,819.316406,44.56514,819.316406,35.280735,819.316406,48.278904,819.316406,90.98716,819.316406,38.994499
817.96875,57.551933,817.96875,50.125877,817.96875,44.556335,817.96875,44.556335,817.96875,55.695419,817.96875,44.556335,817.96875,37.13028,817.96875,40.843307,817.96875,48.269363,817.96875,44.556335,817.96875,44.556335,817.96875,48.269363,817.96875,59.408447,817.96875,46.412849,817.96875,44.556335,817.96875,48.269363,817.96875,40.843307,817.96875,42.699821,817.96875,48.269363,817.96875,64.977989,817.96875,35.273766,817.96875,50.125877,817.96875,53.838905,817.96875,27.84771,817.96875,38.986794,817.96875,55.695419,817.96875,53.838905,817.96875,57.551933,817.96875,51.982391,817.96875,59.408447,817.96875,66.834503,817.96875,40.843307,817.96875,44.556335,817.96875,38.986794,817.96875,50.125877,817.96875,57.551933,817.96875,48.269363
816.623047,51.972118,816.623047,48.259827,816.623047,35.266796,816.623047,48.259827,816.623047,70.533592,816.623047,59.396709,816.623047,40.835236,816.623047,46.403679,816.623047,63.109001,816.623047,55.684414,816.623047,42.691383,816.623047,63.109001,816.623047,50.115971,816.623047,44.547531,816.623047,51.972118,816.623047,50.115971,816.623047,50.115971,816.623047,51.972118,816.623047,40.835236,816.623047,50.115971,816.623047,44.547531,816.623047,40.835236,816.623047,48.259827,816.623047,40.835236,816.623047,35.266796,816.623047,55.684414,816.623047,63.109001,816.623047,44.547531,816.623047,38.979088,816.623047,50.115971,816.623047,72.38974,816.623047,29.698355,816.623047,37.122944,816.623047,40.835236,816.623047,48.259827,816.623047,55.684414,816.623047,51.972118
815.275391,33.404045,815.275391,51.961849,815.275391,42.682949,815.275391,55.673412,815.275391,64.952316,815.275391,50.106071,815.275391,46.394508,815.275391,59.384972,815.275391,40.827168,815.275391,55.673412,815.275391,51.961849,815.275391,51.961849,815.275391,48.25029,815.275391,37.115608,815.275391,48.25029,815.275391,55.673412,815.275391,44.538731,815.275391,37.115608,815.275391,42.682949,815.275391,48.25029,815.275391,44.538731,815.275391,46.394508,815.275391,44.538731,815.275391,29.692486,815.275391,16.702023,815.275391,55.673412,815.275391,57.52919,815.275391,59.384972,815.275391,44.538731,815.275391,74.231216,815.275391,48.25029,815.275391,50.106071,815.275391,50.106071,815.275391,50.106071,815.275391,44.538731,815.275391,61.240753,815.275391,46.394508
813.927734,59.373241,813.927734,44.52993,813.927734,55.662415,813.927734,59.373241,813.927734,64.939484,813.927734,59.373241,813.927734,44.52993,813.927734,55.662415,813.927734,31.542034,813.927734,46.385345,813.927734,37.108276,813.927734,48.240757,813.927734,40.819103,813.927734,48.240757,813.927734,50.096172,813.927734,44.52993,813.927734,35.252861,813.927734,48.240757,813.927734,48.240757,813.927734,40.819103,813.927734,53.806999,813.927734,40.819103,813.927734,42.674515,813.927734,51.951584,813.927734,22.264965,813.927734,70.505722,813.927734,48.240757,813.927734,51.951584,813.927734,29.686621,813.927734,46.385345,813.927734,68.650307,813.927734,44.52993,813.927734,53.806999,813.927734,40.819103,813.927734,46.385345,813.927734,59.373241,813.927734,68.650307
812.580078,53.796371,812.580078,40.811039,812.580078,42.666088,812.580078,48.231228,812.580078,66.7817,812.580078,50.086277,812.580078,44.521133,812.580078,25.970661,812.580078,44.521133,812.580078,63.071606,812.580078,40.811039,812.580078,46.376183,812.580078,48.231228,812.580078,48.231228,812.580078,48.231228,812.580078,57.506466,812.580078,48.231228,812.580078,37.100945,812.580078,31.535803,812.580078,44.521133,812.580078,40.811039,812.580078,51.941322,812.580078,37.100945,812.580078,37.100945,812.580078,50.086277,812.580078,68.636749,812.580078,59.361511,812.580078,44.521133,812.580078,35.245899,812.580078,50.086277,812.580078,57.506466,812.580078,48.231228,812.580078,25.970661,812.580078,24.115614,812.580078,55.651417,812.580078,63.071606,812.580078,44.521133
811.232422,74.187233,811.232422,44.512341,811.232422,59.349789,811.232422,59.349789,811.232422,63.059147,811.232422,37.093616,811.232422,44.512341,811.232422,31.529573,811.232422,40.802979,811.232422,40.802979,811.232422,59.349789,811.232422,50.076382,811.232422,61.204468,811.232422,37.093616,811.232422,53.785744,811.232422,48.221703,811.232422,48.221703,811.232422,38.948299,811.232422,44.512341,811.232422,44.512341,811.232422,59.349789,811.232422,48.221703,811.232422,53.785744,811.232422,48.221703,811.232422,35.238937,811.232422,61.204468,811.232422,40.802979,811.232422,37.093616,811.232422,48.221703,811.232422,70.477875,811.232422,53.785744,811.232422,51.931065,811.232422,38.948299,811.232422,38.948299,811.232422,40.802979,811.232422,48.221703,811.232422,53.785744
809.884766,57.483749,809.884766,51.920807,809.884766,50.066494,809.884766,48.212177,809.884766,70.463951,809.884766,44.503548,809.884766,57.483749,809.884766,53.775124,809.884766,44.503548,809.884766,51.920807,809.884766,51.920807,809.884766,51.920807,809.884766,59.338066,809.884766,46.357864,809.884766,51.920807,809.884766,44.503548,809.884766,44.503548,809.884766,31.523348,809.884766,37.086292,809.884766,42.649235,809.884766,51.920807,809.884766,44.503548,809.884766,53.775124,809.884766,48.212177,809.884766,53.775124,809.884766,64.901009,809.884766,42.649235,809.884766,40.794922,809.884766,48.212177,809.884766,61.192379,809.884766,51.920807,809.884766,51.920807,809.884766,55.629436,809.884766,59.338066,809.884766,22.251774,809.884766,53.775124,809.884766,44.503548
808.535156,48.202656,808.535156,48.202656,808.535156,46.348709,808.535156,55.61845,808.535156,61.180298,808.535156,61.180298,808.535156,55.61845,808.535156,59.326347,808.535156,37.078968,808.535156,51.910553,808.535156,50.056606,808.535156,59.326347,808.535156,59.326347,808.535156,44.494762,808.535156,48.202656,808.535156,55.61845,808.535156,35.225018,808.535156,40.786865,808.535156,46.348709,808.535156,50.056606,808.535156,46.348709,808.535156,33.371071,808.535156,35.225018,808.535156,33.371071,808.535156,44.494762,808.535156,57.472401,808.535156,50.056606,808.535156,46.348709,808.535156,48.202656,808.535156,48.202656,808.535156,59.326347,808.535156,48.202656,808.535156,38.932915,808.535156,37.078968,808.535156,33.371071,808.535156,66.742142,808.535156,55.61845
807.1875,51.900303,807.1875,51.900303,807.1875,51.900303,807.1875,50.046722,807.1875,72.289711,807.1875,61.168217,807.1875,50.046722,807.1875,37.071648,807.1875,51.900303,807.1875,40.778812,807.1875,42.632393,807.1875,44.485973,807.1875,51.900303,807.1875,42.632393,807.1875,37.071648,807.1875,44.485973,807.1875,44.485973,807.1875,31.510899,807.1875,48.193138,807.1875,51.900303,807.1875,44.485973,807.1875,46.339558,807.1875,37.071648,807.1875,33.364483,807.1875,27.803734,807.1875,33.364483,807.1875,44.485973,807.1875,40.778812,807.1875,40.778812,807.1875,57.461052,807.1875,63.021797,807.1875,46.339558,807.1875,48.193138,807.1875,33.364483,807.1875,33.364483,807.1875,59.314632,807.1875,37.071648
805.837891,61.156139,805.837891,48.183624,805.837891,66.71579,805.837891,77.835083,805.837891,81.541519,805.837891,44.477192,805.837891,42.623978,805.837891,66.71579,805.837891,63.009357,805.837891,50.036842,805.837891,63.009357,805.837891,48.183624,805.837891,44.477192,805.837891,51.890057,805.837891,35.211109,805.837891,51.890057,805.837891,48.183624,805.837891,44.477192,805.837891,40.77076,805.837891,40.77076,805.837891,61.156139,805.837891,48.183624,805.837891,40.77076,805.837891,44.477192,805.837891,40.77076,805.837891,72.275436,805.837891,50.036842,805.837891,44.477192,805.837891,44.477192,805.837891,55.596489,805.837891,61.156139,805.837891,44.477192,805.837891,46.33041,805.837891,44.477192,805.837891,44.477192,805.837891,59.302921,805.837891,57.449707
804.488281,55.585514,804.488281,55.585514,804.488281,48.174114,804.488281,64.84977,804.488281,66.702621,804.488281,42.615562,804.488281,51.879814,804.488281,48.174114,804.488281,61.144066,804.488281,44.46841,804.488281,40.762711,804.488281,44.46841,804.488281,51.879814,804.488281,51.879814,804.488281,57.438366,804.488281,55.585514,804.488281,46.321262,804.488281,37.057011,804.488281,33.351311,804.488281,44.46841,804.488281,48.174114,804.488281,33.351311,804.488281,48.174114,804.488281,27.792757,804.488281,35.204159,804.488281,61.144066,804.488281,55.585514,804.488281,53.732666,804.488281,38.909859,804.488281,40.762711,804.488281,55.585514,804.488281,51.879814,804.488281,31.498459,804.488281,37.057011,804.488281,40.762711,804.488281,61.144066,804.488281,48.174114
803.138672,50.01709,803.138672,40.754665,803.138672,48.164604,803.138672,62.984482,803.138672,62.984482,803.138672,53.722057,803.138672,53.722057,803.138672,50.01709,803.138672,77.804359,803.138672,38.90218,803.138672,44.459633,803.138672,48.164604,803.138672,62.984482,803.138672,50.01709,803.138672,51.869576,803.138672,46.312119,803.138672,48.164604,803.138672,44.459633,803.138672,42.607151,803.138672,50.01709,803.138672,44.459633,803.138672,35.197212,803.138672,25.934788,803.138672,46.312119,803.138672,37.049694,803.138672,53.722057,803.138672,37.049694,803.138672,48.164604,803.138672,62.984482,803.138672,40.754665,803.138672,59.279514,803.138672,51.869576,803.138672,40.754665,803.138672,46.312119,803.138672,33.344727,803.138672,53.722057,803.138672,64.836967
801.789063,53.711456,801.789063,51.859337,801.789063,48.155098,801.789063,48.155098,801.789063,72.232651,801.789063,57.415695,801.789063,40.74662,801.789063,40.74662,801.789063,53.711456,801.789063,33.338146,801.789063,44.450859,801.789063,25.929668,801.789063,48.155098,801.789063,25.929668,801.789063,44.450859,801.789063,44.450859,801.789063,46.302979,801.789063,50.007217,801.789063,51.859337,801.789063,48.155098,801.789063,40.74662,801.789063,42.59874,801.789063,20.37331,801.789063,20.37331,801.789063,42.59874,801.789063,53.711456,801.789063,48.155098,801.789063,44.450859,801.789063,42.59874,801.789063,53.711456,801.789063,62.972054,801.789063,33.338146,801.789063,51.859337,801.789063,51.859337,801.789063,35.190266,801.789063,72.232651,801.789063,51.859337
800.439453,49.997349,800.439453,70.366638,800.439453,44.442089,800.439453,53.700855,800.439453,70.366638,800.439453,40.738583,800.439453,29.628059,800.439453,51.849102,800.439453,55.552608,800.439453,48.145596,800.439453,49.997349,800.439453,40.738583,800.439453,46.293842,800.439453,48.145596,800.439453,33.331566,800.439453,44.442089,800.439453,37.035072,800.439453,48.145596,800.439453,48.145596,800.439453,40.738583,800.439453,51.849102,800.439453,40.738583,800.439453,48.145596,800.439453,46.293842,800.439453,29.628059,800.439453,55.552608,800.439453,37.035072,800.439453,40.738583,800.439453,51.849102,800.439453,51.849102,800.439453,66.663132,800.439453,48.145596,800.439453,49.997349,800.439453,37.035072,800.439453,33.331566,800.439453,53.700855,800.439453,48.145596
799.089844,48.136097,799.089844,55.541649,799.089844,37.027767,799.089844,49.987484,799.089844,74.055534,799.089844,48.136097,799.089844,59.244427,799.089844,40.730541,799.089844,51.838871,799.089844,27.770824,799.089844,49.987484,799.089844,62.947201,799.089844,53.690262,799.089844,49.987484,799.089844,44.433319,799.089844,48.136097,799.089844,37.027767,799.089844,40.730541,799.089844,35.176376,799.089844,29.622213,799.089844,40.730541,799.089844,33.324989,799.089844,29.622213,799.089844,44.433319,799.089844,33.324989,799.089844,55.541649,799.089844,48.136097,799.089844,42.581932,799.089844,40.730541,799.089844,53.690262,799.089844,62.947201,799.089844,44.433319,799.089844,48.136097,799.089844,42.581932,799.089844,38.879154,799.089844,55.541649,799.089844,44.433319
797.738281,46.275578,797.738281,51.828644,797.738281,40.722507,797.738281,49.977623,797.738281,62.934784,797.738281,42.573528,797.738281,46.275578,797.738281,49.977623,797.738281,48.126598,797.738281,49.977623,797.738281,51.828644,797.738281,49.977623,797.738281,55.530693,797.738281,44.424553,797.738281,46.275578,797.738281,59.232738,797.738281,44.424553,797.738281,55.530693,797.738281,44.424553,797.738281,51.828644,797.738281,48.126598,797.738281,46.275578,797.738281,48.126598,797.738281,44.424553,797.738281,38.871483,797.738281,55.530693,797.738281,37.020462,797.738281,35.169437,797.738281,48.126598,797.738281,51.828644,797.738281,42.573528,797.738281,51.828644,797.738281,38.871483,797.738281,42.573528,797.738281,33.318417,797.738281,62.934784,797.738281,48.126598
796.386719,48.117104,796.386719,62.922367,796.386719,48.117104,796.386719,51.81842,796.386719,66.623688,796.386719,59.221054,796.386719,31.461184,796.386719,49.967762,796.386719,51.81842,796.386719,48.117104,796.386719,40.714474,796.386719,46.266449,796.386719,51.81842,796.386719,55.519737,796.386719,44.415791,796.386719,40.714474,796.386719,51.81842,796.386719,55.519737,796.386719,33.311844,796.386719,53.669079,796.386719,40.714474,796.386719,48.117104,796.386719,40.714474,796.386719,16.655922,796.386719,37.013157,796.386719,53.669079,796.386719,55.519737,796.386719,48.117104,796.386719,48.117104,796.386719,53.669079,796.386719,64.773026,796.386719,44.415791,796.386719,48.117104,796.386719,48.117104,796.386719,40.714474,796.386719,64.773026,796.386719,40.714474
795.037109,51.808201,795.037109,55.508785,795.037109,51.808201,795.037109,48.107616,795.037109,81.412888,795.037109,25.9041,795.037109,59.209373,795.037109,57.359081,795.037109,22.203514,795.037109,42.556736,795.037109,42.556736,795.037109,46.25732,795.037109,48.107616,795.037109,49.957909,795.037109,51.808201,795.037109,70.311127,795.037109,42.556736,795.037109,49.957909,795.037109,55.508785,795.037109,53.658493,795.037109,40.706444,795.037109,44.407028,795.037109,35.155563,795.037109,29.604687,795.037109,24.053808,795.037109,59.209373,795.037109,46.25732,795.037109,42.556736,795.037109,40.706444,795.037109,59.209373,795.037109,68.460838,795.037109,57.359081,795.037109,46.25732,795.037109,42.556736,795.037109,38.856152,795.037109,51.808201,795.037109,49.957909
793.685547,46.248199,793.685547,36.998558,793.685547,53.647911,793.685547,36.998558,793.685547,88.796547,793.685547,70.297264,793.685547,49.948055,793.685547,59.197697,793.685547,33.298702,793.685547,44.398273,793.685547,66.597404,793.685547,51.797985,793.685547,49.948055,793.685547,38.848488,793.685547,33.298702,793.685547,46.248199,793.685547,51.797985,793.685547,35.148632,793.685547,31.448776,793.685547,42.548344,793.685547,46.248199,793.685547,44.398273,793.685547,44.398273,793.685547,38.848488,793.685547,44.398273,793.685547,51.797985,793.685547,44.398273,793.685547,40.698418,793.685547,29.598848,793.685547,55.497841,793.685547,59.197697,793.685547,36.998558,793.685547,42.548344,793.685547,33.298702,793.685547,20.349209,793.685547,75.847046,793.685547,36.998558
792.333984,51.787769,792.333984,59.186024,792.333984,55.486897,792.333984,55.486897,792.333984,81.380783,792.333984,66.584274,792.333984,48.088642,792.333984,59.186024,792.333984,48.088642,792.333984,51.787769,792.333984,38.840828,792.333984,44.389519,792.333984,31.442575,792.333984,51.787769,792.333984,55.486897,792.333984,59.186024,792.333984,44.389519,792.333984,48.088642,792.333984,40.690392,792.333984,31.442575,792.333984,29.593012,792.333984,38.840828,792.333984,44.389519,792.333984,42.539955,792.333984,29.593012,792.333984,70.283401,792.333984,44.389519,792.333984,51.787769,792.333984,40.690392,792.333984,51.787769,792.333984,55.486897,792.333984,44.389519,792.333984,40.690392,792.333984,44.389519,792.333984,48.088642,792.333984,62.885151,792.333984,49.938206
790.980469,48.079163,790.980469,62.872753,790.980469,42.531567,790.980469,62.872753,790.980469,70.269547,790.980469,48.079163,790.980469,36.983971,790.980469,51.777561,790.980469,55.475956,790.980469,36.983971,790.980469,48.079163,790.980469,42.531567,790.980469,35.134773,790.980469,44.380764,790.980469,29.587177,790.980469,40.682369,790.980469,38.833172,790.980469,40.682369,790.980469,38.833172,790.980469,36.983971,790.980469,49.92836,790.980469,29.587177,790.980469,38.833172,790.980469,38.833172,790.980469,38.833172,790.980469,51.777561,790.980469,57.325157,790.980469,33.285576,790.980469,51.777561,790.980469,48.079163,790.980469,64.721947,790.980469,44.380764,790.980469,33.285576,790.980469,36.983971,790.980469,55.475956,790.980469,62.872753,790.980469,42.531567
789.628906,51.767353,789.628906,44.372017,789.628906,55.465023,789.628906,68.40686,789.628906,59.162689,789.628906,44.372017,789.628906,62.860359,789.628906,51.767353,789.628906,38.825516,789.628906,40.674351,789.628906,25.883677,789.628906,55.465023,789.628906,36.976681,789.628906,55.465023,789.628906,46.220852,789.628906,29.581345,789.628906,53.616188,789.628906,48.069687,789.628906,51.767353,789.628906,36.976681,789.628906,48.069687,789.628906,44.372017,789.628906,33.279015,789.628906,25.883677,789.628906,44.372017,789.628906,62.860359,789.628906,59.162689,789.628906,55.465023,789.628906,40.674351,789.628906,57.313854,789.628906,48.069687,789.628906,55.465023,789.628906,33.279015,789.628906,29.581345,789.628906,31.43018,789.628906,62.860359,789.628906,49.918518
788.277344,51.757149,788.277344,36.969395,788.277344,66.544907,788.277344,53.605621,788.277344,64.696434,788.277344,59.151028,788.277344,29.575514,788.277344,40.666332,788.277344,59.151028,788.277344,36.969395,788.277344,44.36327,788.277344,64.696434,788.277344,33.272453,788.277344,60.9995,788.277344,36.969395,788.277344,36.969395,788.277344,49.90868,788.277344,44.36327,788.277344,38.817863,788.277344,33.272453,788.277344,40.666332,788.277344,36.969395,788.277344,49.90868,788.277344,11.090817,788.277344,25.878574,788.277344,40.666332,788.277344,53.605621,788.277344,35.120922,788.277344,29.575514,788.277344,48.060211,788.277344,48.060211,788.277344,57.302559,788.277344,40.666332,788.277344,44.36327,788.277344,40.666332,788.277344,51.757149,788.277344,55.45409
786.923828,48.050739,786.923828,55.443161,786.923828,49.898846,786.923828,44.35453,786.923828,70.228004,786.923828,55.443161,786.923828,51.746952,786.923828,42.506424,786.923828,35.114002,786.923828,48.050739,786.923828,49.898846,786.923828,53.595055,786.923828,55.443161,786.923828,51.746952,786.923828,57.291267,786.923828,40.658318,786.923828,44.35453,786.923828,33.265896,786.923828,44.35453,786.923828,49.898846,786.923828,51.746952,786.923828,44.35453,786.923828,64.683685,786.923828,40.658318,786.923828,40.658318,786.923828,53.595055,786.923828,46.202633,786.923828,51.746952,786.923828,29.569687,786.923828,44.35453,786.923828,81.316635,786.923828,59.139374,786.923828,35.114002,786.923828,53.595055,786.923828,31.417791,786.923828,66.531792,786.923828,49.898846
785.570313,22.172895,785.570313,53.584496,785.570313,51.736755,785.570313,55.432236,785.570313,55.432236,785.570313,48.041271,785.570313,33.259342,785.570313,33.259342,785.570313,42.498047,785.570313,57.27998,785.570313,44.345791,785.570313,48.041271,785.570313,44.345791,785.570313,46.193531,785.570313,36.954826,785.570313,51.736755,785.570313,49.889015,785.570313,38.802567,785.570313,33.259342,785.570313,49.889015,785.570313,49.889015,785.570313,44.345791,785.570313,44.345791,785.570313,33.259342,785.570313,33.259342,785.570313,44.345791,785.570313,48.041271,785.570313,36.954826,785.570313,33.259342,785.570313,48.041271,785.570313,66.518684,785.570313,46.193531,785.570313,31.4116,785.570313,40.650307,785.570313,36.954826,785.570313,55.432236,785.570313,55.432236
784.216797,51.726563,784.216797,59.11607,784.216797,55.421318,784.216797,40.6423,784.216797,59.11607,784.216797,53.57394,784.216797,51.726563,784.216797,33.252789,784.216797,49.879185,784.216797,53.57394,784.216797,42.489677,784.216797,48.031807,784.216797,51.726563,784.216797,35.100166,784.216797,44.337051,784.216797,49.879185,784.216797,36.947544,784.216797,48.031807,784.216797,46.184429,784.216797,48.031807,784.216797,38.794922,784.216797,29.558035,784.216797,48.031807,784.216797,40.6423,784.216797,35.100166,784.216797,55.421318,784.216797,33.252789,784.216797,40.6423,784.216797,53.57394,784.216797,51.726563,784.216797,66.505577,784.216797,48.031807,784.216797,44.337051,784.216797,36.947544,784.216797,36.947544,784.216797,64.658203,784.216797,48.031807
782.863281,53.563385,782.863281,53.563385,782.863281,51.716373,782.863281,62.798454,782.863281,57.257412,782.863281,48.022346,782.863281,33.246239,782.863281,25.858187,782.863281,60.951439,782.863281,48.022346,782.863281,51.716373,782.863281,40.634293,782.863281,46.175335,782.863281,59.104427,782.863281,42.481308,782.863281,29.552214,782.863281,46.175335,782.863281,44.32832,782.863281,55.4104,782.863281,40.634293,782.863281,51.716373,782.863281,31.399227,782.863281,29.552214,782.863281,36.940266,782.863281,29.552214,782.863281,38.787281,782.863281,38.787281,782.863281,57.257412,782.863281,33.246239,782.863281,55.4104,782.863281,48.022346,782.863281,44.32832,782.863281,55.4104,782.863281,55.4104,782.863281,44.32832,782.863281,53.563385,782.863281,48.022346
781.509766,48.01289,781.509766,48.01289,781.509766,55.399487,781.509766,55.399487,781.509766,57.246136,781.509766,36.932991,781.509766,29.546392,781.509766,40.626289,781.509766,48.01289,781.509766,51.706188,781.509766,48.01289,781.509766,48.01289,781.509766,44.319592,781.509766,31.393044,781.509766,44.319592,781.509766,51.706188,781.509766,46.166241,781.509766,46.166241,781.509766,44.319592,781.509766,44.319592,781.509766,42.472939,781.509766,44.319592,781.509766,49.859539,781.509766,22.159796,781.509766,40.626289,781.509766,51.706188,781.509766,49.859539,781.509766,44.319592,781.509766,33.239693,781.509766,42.472939,781.509766,72.019333,781.509766,44.319592,781.509766,49.859539,781.509766,38.77964,781.509766,42.472939,781.509766,57.246136,781.509766,48.01289
780.15625,51.696007,780.15625,49.84972,780.15625,48.003433,780.15625,36.92572,780.15625,59.08115,780.15625,40.61829,780.15625,38.772003,780.15625,51.696007,780.15625,53.542294,780.15625,36.92572,780.15625,44.310863,780.15625,44.310863,780.15625,48.003433,780.15625,49.84972,780.15625,33.233147,780.15625,44.310863,780.15625,55.38858,780.15625,48.003433,780.15625,59.08115,780.15625,38.772003,780.15625,42.464577,780.15625,48.003433,780.15625,48.003433,780.15625,46.15715,780.15625,27.69429,780.15625,49.84972,780.15625,51.696007,780.15625,44.310863,780.15625,40.61829,780.15625,53.542294,780.15625,55.38858,780.15625,40.61829,780.15625,11.077716,780.15625,48.003433,780.15625,46.15715,780.15625,59.08115,780.15625,57.234863
778.802734,42.456215,778.802734,49.839905,778.802734,46.14806,778.802734,44.302139,778.802734,62.761364,778.802734,51.685829,778.802734,47.993984,778.802734,25.842915,778.802734,27.688837,778.802734,47.993984,778.802734,46.14806,778.802734,46.14806,778.802734,57.223595,778.802734,44.302139,778.802734,44.302139,778.802734,40.610294,778.802734,59.069519,778.802734,36.918449,778.802734,38.76437,778.802734,38.76437,778.802734,55.377674,778.802734,46.14806,778.802734,44.302139,778.802734,31.380682,778.802734,29.53476,778.802734,62.761364,778.802734,46.14806,778.802734,40.610294,778.802734,36.918449,778.802734,46.14806,778.802734,51.685829,778.802734,44.302139,778.802734,35.072525,778.802734,44.302139,778.802734,29.53476,778.802734,59.069519,778.802734,33.226604
777.447266,36.911182,777.447266,40.602299,777.447266,36.911182,777.447266,55.366772,777.447266,68.28569,777.447266,44.293419,777.447266,49.830097,777.447266,22.146709,777.447266,47.984535,777.447266,49.830097,777.447266,35.065624,777.447266,35.065624,777.447266,47.984535,777.447266,42.447861,777.447266,47.984535,777.447266,38.756741,777.447266,40.602299,777.447266,36.911182,777.447266,46.138977,777.447266,46.138977,777.447266,33.220062,777.447266,36.911182,777.447266,20.301149,777.447266,40.602299,777.447266,29.528946,777.447266,55.366772,777.447266,36.911182,777.447266,38.756741,777.447266,47.984535,777.447266,47.984535,777.447266,51.675655,777.447266,47.984535,777.447266,53.521214,777.447266,44.293419,777.447266,47.984535,777.447266,57.212334,777.447266,49.830097
