Polymer,Mw,Solvent,\eta_0 [Pa s],K [S/m],\gamma [N/m],rho [Kg/m^3],NFES Type,C_{polymer} [wt\%],D_{nozzle} [m],Q [m^3/s],Substrate,L [m],\Phi_0 [V],v_{stage} [m/s],D_{fiber} [m],FiberGap [m],FiberMorphology,FiberStructure,Reference,R_{jet},\Pi_1,Oh
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1000.0,0.08,9.23e-06,,straight,aligned,Liu2013,1.0877659317253056e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,800.0,0.08,9e-06,,straight,aligned,Liu2013,1.0606601717798212e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.09,8.78e-06,,straight,aligned,Liu2013,1.0347329231363146e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1000.0,0.08,8.68e-06,,straight,aligned,Liu2013,1.0229478101165388e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,800.0,0.08,8.05e-06,,straight,aligned,Liu2013,9.487015980919511e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,800.0,0.08,7.43e-06,,straight,aligned,Liu2013,8.756338973693414e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00022999999999999998,,,,1200.0,0.09,6.68e-06,,straight,aligned,Liu2013,7.872455497210229e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,20.0,0.00022999999999999998,,,,900.0,0.08,5.82e-06,,straight,aligned,Liu2013,6.506957814524389e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,20.0,0.00022999999999999998,,,,900.0,0.08,5.21e-06,,straight,aligned,Liu2013,5.824957081386952e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00015,,,,900.0,0.06,4.61e-06,,straight,aligned,Liu2013,5.43293710211664e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,20.0,0.00022999999999999998,,,,900.0,0.08,4.15e-06,,straight,aligned,Liu2013,4.6398410533120636e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00015,,,,900.0,0.06,2.54e-06,,straight,aligned,Liu2013,2.9934187070230507e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,1.45e-06,,straight,cross aligned,Liu2014,1.7088413878674898e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,1.28e-06,,straight,cross aligned,Liu2014,1.5084944665313014e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,1.2e-06,,straight,cross aligned,Liu2014,1.414213562373095e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,1.2e-06,,straight,cross aligned,Liu2014,1.414213562373095e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,1.18e-06,,straight,cross aligned,Liu2014,1.3906433363335433e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,1.16e-06,,straight,cross aligned,Liu2014,1.367073110293992e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,1.1e-06,,straight,cross aligned,Liu2014,1.2963624321753372e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,1.01e-06,,straight,cross aligned,Liu2014,1.1902964149973551e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,1e-06,,straight,cross aligned,Liu2014,1.1785113019775792e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,10000.0,,8.93e-07,,straight,cross aligned,Liu2014,1.0524105926659782e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,8.67e-07,,straight,cross aligned,Liu2014,1.0217692988145612e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,7.64e-07,,straight,cross aligned,Liu2014,9.003826347108705e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,7.33e-07,,straight,cross aligned,Liu2014,8.638487843495655e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,12000.0,,7.05e-07,,straight,cross aligned,Liu2014,8.308504678941934e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,6.87e-07,,straight,cross aligned,Liu2014,8.09637264458597e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,6.58e-07,,straight,cross aligned,Liu2014,7.754604367012471e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,6.37e-07,,straight,cross aligned,Liu2014,7.507116993597179e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,6.04e-07,,straight,cross aligned,Liu2014,7.118208263944578e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,5.26e-07,,straight,cross aligned,Liu2014,6.198969448402066e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,4.15e-07,,straight,cross aligned,Liu2014,4.890821903206954e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,3.95e-07,,straight,cross aligned,Liu2014,4.6551196428114374e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,3.7600000000000003e-07,,straight,cross aligned,Liu2014,4.431202495435698e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,14000.0,,3.69e-07,,straight,cross aligned,Liu2014,4.348706704297267e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,3.5899999999999997e-07,,straight,cross aligned,Liu2014,4.230855574099509e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,3.41e-07,,straight,cross aligned,Liu2014,4.018723539743545e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,3.24e-07,,straight,cross aligned,Liu2014,3.8183766184073565e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,2.65e-07,,straight,cross aligned,Liu2014,3.123054950240585e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.000381,,Si,0.0005,16000.0,,2.05e-07,,straight,cross aligned,Liu2014,2.4159481690540374e-08,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,2e-05,,straight,cross aligned,Liu2015a,2.3570226039551584e-06,,
PVDF/MWCNT,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,1.4999999999999999e-05,,straight,cross aligned,Liu2015a,1.8749999999999998e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,18.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,1e-05,,straight,cross aligned,Liu2015a,1.1785113019775792e-06,,
PVDF/MWCNT,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,1e-05,,straight,cross aligned,Liu2015a,1.25e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,20.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,9e-06,,straight,cross aligned,Liu2015a,1.0062305898749053e-06,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,20.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,5e-06,,straight,cross aligned,Liu2015a,5.590169943749475e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,16.0,0.00026000000000000003,,Si,0.001,,,2.5e-06,,straight,cross aligned,Liu2015a,3.125e-07,,
PVDF/MWCNT,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,16.0,0.00026000000000000003,,Si,0.001,,,2.5e-06,,straight,cross aligned,Liu2015a,3.125e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,16.0,0.00026000000000000003,,Si,0.001,,,2e-06,,straight,cross aligned,Liu2015a,2.5e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.00026000000000000003,,Si,0.001,,,2e-06,,straight,cross aligned,Liu2015a,2.3570226039551583e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,2e-06,,straight,cross aligned,Liu2015a,2.5e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,xy stage,16.0,0.00026000000000000003,1.6699999999999998e-11,Si,0.001,,0.07,1.3e-06,,straight,cross aligned,Liu2015a,1.625e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,18.0,0.00026000000000000003,,Si,0.001,,,1.2e-06,,straight,cross aligned,Liu2015a,1.414213562373095e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,20.0,0.00026000000000000003,,Si,0.001,,,1e-06,,straight,cross aligned,Liu2015a,1.1180339887498948e-07,,
PVDF,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,20.0,0.00026000000000000003,,Si,0.001,,,7e-07,,straight,cross aligned,Liu2015a,7.826237921249263e-08,,
PVDF/MWCNT,534000.0,Acetone/DMSO,0.162270122,,,943.42,rotating drum,16.0,0.00026000000000000003,,Si,0.001,,,5e-07,,straight,cross aligned,Liu2015a,6.25e-08,,
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,270.0535284,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.01,1.15e-05,0.0001,straight,aligned,Luo2016,1.2547528688569561e-06,6.419999623715126e-07,0.28700006601628975
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,271.36754460000003,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.09,1.13e-05,0.0001,straight,aligned,Luo2016,1.2329310798333568e-06,6.419999623715126e-07,0.2888269209846695
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,271.33088239999995,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.03,1.1e-05,0.0001,straight,aligned,Luo2016,1.2001983962979579e-06,6.419999623715126e-07,0.292758752988525
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,270.0029434,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.07,1.04e-05,0.0001,straight,aligned,Luo2016,1.1347330292271602e-06,6.419999623715126e-07,0.3018248030003466
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,270.3910532,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.05,9.69e-06,0.0001,straight,aligned,Luo2016,1.057265678193383e-06,6.419999623715126e-07,0.3124624239804759
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,270.4500857,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.03,9.52e-06,0.0001,straight,aligned,Luo2016,1.0387171575233236e-06,6.419999623715126e-07,0.3152055159926244
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.00338714,270.3394518,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1000.0,0.05,5.77e-06,0.0001,straight,aligned,Luo2016,6.295586133308379e-07,2.849999781783702e-07,0.4049610219712839
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.003385284,270.3394518,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1600.0,0.05,5.77e-06,0.0001,straight,aligned,Luo2016,6.295586133308379e-07,7.299999511955088e-07,0.4049610219712839
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.003384716,270.377427,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1400.0,0.05,5.67e-06,0.0001,straight,aligned,Luo2016,6.186477188190384e-07,5.59000004470297e-07,0.40848780903454557
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.003382195,270.41676789999997,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1200.0,0.05,5.57e-06,0.0001,straight,aligned,Luo2016,6.077368243072387e-07,4.110000013498341e-07,0.4121083729834581
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.00338494,270.4092206,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1800.0,0.05,5.54e-06,0.0001,straight,aligned,Luo2016,6.044635559536989e-07,9.240000816918924e-07,0.4132284499904262
PVDF/PVA/SWCNT,534000.0,Acetone/DMSO,0.162270122,0.0033831829999999997,270.3536534,943.42,xy stage,21.0,0.00015900000000000002,,paper,0.001,1500.0,0.05,3.99e-06,0.0001,straight,aligned,Luo2016,4.3534469102080477e-07,6.419999623715126e-07,0.4869711980201176
PEO,4000000.0,Water,0.958822,0.000573236,8892.441095999999,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,400.0,0.02,4.2299999999999996e-07,,straight,aligned,Madou2011,1.495530842209548e-07,4.5600024139027553e-08,0.8311802500114303
PEO,4000000.0,Water,0.958822,0.000573236,8890.835314,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,400.0,0.04,3.6700000000000004e-07,,straight,single,Madou2011,1.297540943477315e-07,4.5600024139027553e-08,0.8924247010236168
PEO,4000000.0,Water,0.958822,0.000573236,8910.282218,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,400.0,0.04,3.65e-07,,straight,aligned,Madou2011,1.2904698756654493e-07,4.5600024139027553e-08,0.8938892930119778
PEO,4000000.0,Water,0.958822,0.000573236,8889.935973,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,400.0,0.06,2.05e-07,,straight,aligned,Madou2011,7.247844507162113e-08,4.5600024139027553e-08,1.1941246140301633
PEO,4000000.0,Water,0.958822,0.000572121,8912.435947,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,300.0,0.04,1.8800000000000002e-07,,straight,single,Madou2011,6.646803743153548e-08,2.5700002593008778e-08,1.2453710389859538
PEO,4000000.0,Water,0.958822,0.000573236,8912.589537,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,400.0,0.08,1.85e-07,,straight,aligned,Madou2011,6.540737725975565e-08,4.5600024139027553e-08,1.2554172169692945
PEO,4000000.0,Water,0.958822,0.000573236,8902.964706,1000.62,xy stage,2.0,0.00021,2.7800000000000003e-13,C/Si,0.001,200.0,0.04,5.0700000000000004e-08,,straight,single,Madou2011,1.7925156903078983e-08,1.1400006034756888e-08,2.399410703954301
PVK,1100000.0,Styrene,0.000696,,,1300.0,xy stage,3.96,0.0001,8.33e-12,Si/SiO2,0.0025,3500.0,0.133,,5e-05,straight,aligned,Min2013,,,
PVK,1100000.0,Styrene,0.000696,4.738203267,0.0036087529999999997,1300.0,xy stage,3.96,0.0001,8.33e-12,Si/SiO2,0.0025,3500.0,0.133,7.070000000000001e-07,,straight,aligned,Min2013,1.7764043384706575e-07,9.309999999582775e-08,0.7624091010109086
PVK,1100000.0,Styrene,0.000696,6.31082581,0.003612077,1300.0,xy stage,3.96,0.0001,8.33e-12,Si/SiO2,0.0025,3500.0,0.133,2.82e-07,,straight,aligned,Min2013,7.085516597577445e-08,6.990000000299978e-08,1.2066277353881771
PVK,1100000.0,Styrene,0.000696,7.891354636,0.003610796,1300.0,xy stage,3.96,0.0001,8.33e-12,Si/SiO2,0.0025,3500.0,0.133,6.5e-08,,straight,aligned,Min2013,1.6331864497962196e-08,5.589999999816649e-08,2.5137275393089187
PEO,200000.0,Water/Ethanol,1.048316,0.000523721,11907.5588,894.313,xy stage,14.0,0.00025,2.9999999999999997e-12,Si,0.00525,1600.0,0.15,3e-07,0.0003,meander,aligned,Nagle2019,4.008918628686366e-08,2.6499988947717532e-08,1.6044362082514165
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,2000.0,,5.19e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,5000.0,,4.7499999999999996e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,12.0,,,Cu,,,,4.73e-05,,straight,aligned,Pan2014,6.8271669331673236e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,,0.5236,4.6899999999999995e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,10.0,,,Cu,,,,4.59e-05,,straight,aligned,Pan2014,7.2574272300864305e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,6000.0,,4.44e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,18.0,,,Cu,,,,4.41e-05,,straight,aligned,Pan2014,5.1972348417211245e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,,2.6181,4.34e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,7000.0,,4.1200000000000005e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,,1.0944,4.11e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,16.0,,,Cu,,,,4.07e-05,,straight,aligned,Pan2014,5.0875e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,10000.0,,3.97e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,14.0,,,Cu,,,,3.91e-05,,straight,aligned,Pan2014,5.2249572793878976e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,,1.0472,3.6099999999999997e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,rotating drum,,,,Cu,,,1.5708,3.53e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,,0.5305701999999999,4.59e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,8000.0,,2.6000000000000002e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,,1.052856708,2.58e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,15.0,0.00063,,Cu,,,,2.5300000000000002e-05,,straight,aligned,Pan2015,3.266215955301588e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,16.0,0.00063,,Cu,,,,2.27e-05,,straight,aligned,Pan2015,2.8375e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,10000.0,,2.13e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,17.0,0.00063,,Cu,,,,1.87e-05,,straight,aligned,Pan2015,2.2677080940897133e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,18.0,0.00063,,Cu,,,,1.31e-05,,straight,aligned,Pan2015,1.5438498055906287e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,12000.0,,1.31e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,,1.5724311519999998,1.26e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,14000.0,,1.21e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,16000.0,,1.0800000000000002e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,19.0,0.00063,,Cu,,,,1.04e-05,,straight,aligned,Pan2015,1.1929618161269214e-06,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,,2.0968111830000002,1.0300000000000001e-05,,straight,aligned,Pan2015,,,
PVDF,534000.0,CF/DMF,0.7474335,,,1142.62,coaxial,,0.00063,,Cu,,,2.621381535,9.64e-06,,straight,aligned,Pan2015,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,,,,,,0.2,0.00019068900000000002,,straight,single,Parajuli2016,1.9068900000000003e-05,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,,3500.0,0.2,0.00016842099999999998,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,,3200.0,0.2,0.000162807,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,,3800.0,0.2,0.000162807,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,0.005,,0.2,0.000162323,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,,3700.0,0.2,0.000159649,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,0.008,,0.2,0.000156666,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,0.01,,0.2,0.000148181,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,45.0,,,,,,0.2,0.000135862,,straight,single,Parajuli2016,1.0126555585302547e-05,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,,,,,,0.2,0.000132309,,straight,single,Parajuli2016,1.32309e-05,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,50.0,,,,,,0.2,0.000132068,,straight,single,Parajuli2016,9.338617837774495e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,25.0,0.0006,0.0,,,3350.0,0.2,0.000131445,,straight,single,Parajuli2016,1.3144500000000001e-05,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,60.0,,,,,,0.2,0.000131034,,straight,single,Parajuli2016,8.458208329782378e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,0.012,,0.2,0.000130858,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,,,,,0.013999999999999999,,0.2,0.00012979700000000002,,straight,single,Parajuli2016,,,
PCL,45028.0,DMF,0.9445,,,802.0,xy stage,25.0,0.00041,0.0,,,3350.0,0.2,0.00012473899999999999,,straight,single,Parajuli2016,1.24739e-05,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,70.0,,,,,,0.2,0.000124482,,straight,single,Parajuli2016,7.4392223873582e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,50.0,,,,,,0.2,0.000123448,,straight,single,Parajuli2016,8.729091792391692e-06,,
PCL,45028.0,DMF,0.9445,,,802.0,xy stage,25.0,0.00031,0.0,,,3350.0,0.2,0.000110404,,straight,single,Parajuli2016,1.10404e-05,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,60.0,,,,,,0.2,0.000109655,,straight,single,Parajuli2016,7.078199813806238e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,45.0,,,,,,0.2,0.00010551700000000001,,straight,single,Parajuli2016,7.864772826061512e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,45.0,,,,,,0.2,9.290000000000001e-05,,straight,single,Parajuli2016,6.92435717032435e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,45.0,0.0006,0.0,,,3350.0,0.2,9.22e-05,,straight,single,Parajuli2016,6.8721822508493545e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,70.0,,,,,,0.2,9.03e-05,,straight,single,Parajuli2016,5.396457171144787e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,50.0,,,,,,0.2,8.65e-05,,straight,single,Parajuli2016,6.116473657263636e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,50.0,0.0006,1.21e-09,,,3350.0,0.2,8.590000000000001e-05,,straight,single,Parajuli2016,6.074047250392444e-06,,
PCL,45028.0,DMF,0.9445,,,802.0,xy stage,45.0,0.00041,0.0,,,3350.0,0.2,8.070000000000001e-05,,straight,single,Parajuli2016,6.015022859474435e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,60.0,,,,,,0.2,7.87e-05,,straight,single,Parajuli2016,5.0800631557753944e-06,,
PCL,45028.0,CF/DMF,0.7474335,,,1142.62,xy stage,60.0,0.0006,1.21e-09,,,3900.0,0.2,7.829999999999999e-05,,straight,single,Parajuli2016,5.054243266800678e-06,,
PCL,45028.0,DMF,0.9445,,,802.0,xy stage,50.0,0.00041,1.21e-09,,,3350.0,0.2,7.43e-05,,straight,single,Parajuli2016,5.2538033842160484e-06,,
