Polymer,Mw,Solvent,\eta_0 [Pa s],K [S/m],\gamma [N/m],rho [Kg/m^3],NFES Type,C_{polymer} [wt\%],D_{nozzle} [m],Q [m^3/s],Substrate,L [m],\Phi_0 [V],v_{stage} [m/s],D_{fiber} [m],FiberGap [m],FiberMorphology,FiberStructure,Reference,\Pi_1,R_{jet},Oh
PCL,,CF/DMF,,,,,touch spinning,8.0,,8.334e-11,,,,,3.2600000000000003e-07,,straight,cross aligned,Strauss2019,,5.762920266670363e-14,
PEU,,CF/DMF,,,,,touch spinning,5.0,,8.334e-11,,,,,3.2799999999999997e-07,,straight,cross aligned,Strauss2019,,7.33430296619931e-14,
PEO,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,3.0,,,Si,0.0005,1000.0,0.2,3e-07,2.5e-05,meander,single,Sun2006a,1.1405635648754917e-06,8.660254037844387e-14,1091.6181779688561
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.0005,598.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.001,699.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.002,902.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.003,1204.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,SiO2,0.0005,608.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,SiO2,0.001,729.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,SiO2,0.002,919.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,SiO2,0.003,1255.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,Si,0.0005,789.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,Si,0.001,994.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,Si,0.002,1190.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,Si,0.003,1593.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,SiO2,0.0005,814.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,SiO2,0.001,1008.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,SiO2,0.002,1211.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,5.0,,,SiO2,0.003,1614.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,3.3335999999999996e-11,,,,,,0.00547,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.002,,,,0.004113,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.003,,,,0.004676,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.004,,,,0.005368,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.005,,,,0.0057729999999999995,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.006,,,,0.006659,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.002,,,,0.003546,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.003,,,,0.004052,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.004,,,,0.004357,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.005,,,,0.005113,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.006,,,,0.005676,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.002,,,,0.003023,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.003,,,,0.0033350000000000003,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.004,,,,0.003582,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.005,,,,0.004138,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,0.006,,,,0.0044210000000000005,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,1700.0,,,0.0045509999999999995,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,1900.0,,,0.00471,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2100.0,,,0.004654,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2300.0,,,0.004729,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2500.0,,,0.004799,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2700.0,,,0.004915,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,1700.0,,,0.003946,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,1900.0,,,0.004047,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2100.0,,,0.004070000000000001,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2300.0,,,0.004197,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2500.0,,,0.004256,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2700.0,,,0.004315,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,1700.0,,,0.003314,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,1900.0,,,0.003457,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2100.0,,,0.003553,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2300.0,,,0.0036590000000000004,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2500.0,,,0.0038689999999999996,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,multinozzle xy stage,5.0,,,,,2700.0,,,0.0039030000000000002,straight,aligned,Wang2015,,,
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.35,6.955670000000001e-07,,meander,aligned,Xu2019,,1.5553350949055964e-13,
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.3,8.23e-07,,meander,aligned,Xu2019,,1.8402839454823268e-13,
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.25,1.06381e-06,,meander,aligned,Xu2019,,2.3787514751440513e-13,
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.2,1.34999e-06,,meander,aligned,Xu2019,,3.018669408944941e-13,
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,1900.0,,1.41848e-06,,meander,aligned,Xu2019,6.43349135812582e-08,3.1718177047239014e-13,570.4032159711259
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.15,1.6966299999999998e-06,,meander,aligned,Xu2019,,3.7937800126654675e-13,
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2000.0,,1.74457e-06,,meander,aligned,Xu2019,7.128522280471823e-08,3.900977111506808e-13,514.338902510987
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2100.0,,2.125e-06,,meander,aligned,Xu2019,7.859195814220184e-08,4.751644452187053e-13,466.0302489260072
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.0055,2000.0,,2.2378999999999998e-06,,meander,aligned,Xu2019,3.770458065704105e-08,5.004096526846779e-13,454.1227255000548
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.1,2.34188e-06,,meander,aligned,Xu2019,,5.236602875147207e-13,
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.005,2000.0,,2.75008e-06,,meander,aligned,Xu2019,4.5622542595019665e-08,6.149365823562621e-13,409.6574996932139
PEO,2000000.0,CF/DMF,,,,,xy stage,5.0,,3.3339999999999997e-12,,0.004,,0.05,2.8132599999999996e-06,,meander,aligned,Xu2019,,6.290640598381057e-13,
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2200.0,,2.94565e-06,,meander,aligned,Xu2019,8.625511959370905e-08,6.586673637922255e-13,395.8248012034887
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.0045,2000.0,,2.96136e-06,,meander,aligned,Xu2019,5.6324126660518114e-08,6.621802265848777e-13,394.7734807408274
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2300.0,,3.19022e-06,,meander,aligned,Xu2019,9.427470715923985e-08,7.133548783179379e-13,380.34985685691544
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2400.0,,3.6467400000000004e-06,,meander,aligned,Xu2019,1.0265072083879424e-07,8.154358536267584e-13,355.7469402747174
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2000.0,,3.7036199999999997e-06,,meander,aligned,Xu2019,7.128522280471823e-08,8.281546082827771e-13,353.0045990085805
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.0035,2000.0,,4.21138e-06,,meander,aligned,Xu2019,9.310722978575441e-08,9.416931959083065e-13,331.0406748555497
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2500.0,,4.23913e-06,,meander,aligned,Xu2019,1.1138316063237223e-07,9.478982845458683e-13,329.95537409806644
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.003,2000.0,,4.57311e-06,,meander,aligned,Xu2019,1.2672928498616573e-07,1.0225784828584063e-12,317.67844620981066
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.0025,2000.0,,4.92156e-06,,meander,aligned,Xu2019,1.8249017038007866e-07,1.1004942715343866e-12,306.2260847987324
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,3.3339999999999997e-12,,0.004,2700.0,,5.0760900000000006e-06,,meander,aligned,Xu2019,1.2991731856159896e-07,1.135048229990691e-12,301.52888170723116
Gelatin,,CF/DMF,,,,,xy stage,11.0,,,PDMS,0.00125,1000.0,,9.019070000000001e-07,4e-05,straight,aligned,Xue2014,,1.3596759612704854e-13,
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,2.8886400000000004e-06,,straight,aligned,Zhang2019,1.9801450779088396e-07,5.106442331016772e-13,449.5488169578477
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,4.41184e-06,,straight,aligned,Zhang2019,1.9801450779088396e-07,7.799104953775144e-13,363.75895414045056
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,6.041950000000001e-06,,straight,aligned,Zhang2019,1.9801450779088396e-07,1.0680759541475152e-12,310.8386442039094
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,6.54441e-06,,straight,aligned,Zhang2019,1.9801450779088396e-07,1.1568991724662634e-12,298.66774276322
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,7.21421e-06,0.002281,straight,aligned,Zhang2019,1.9801450779088396e-07,1.2753042029759507e-12,284.46522278309203
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,9.33712e-06,,straight,aligned,Zhang2019,1.9801450779088396e-07,1.6505852171881342e-12,250.044380878412
PEO,2000000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,multinozzle xy stage,8.0,,,,0.003,2500.0,0.08,1.00256e-05,0.002061,straight,aligned,Zhang2019,1.9801450779088396e-07,1.7722924363659625e-12,241.3061457137255
PEO,,CF/DMF,0.1,0.0031622779999999997,75.0,1000.0,,10.0,,,,0.2,20000.0,,2e-07,,,,Helgeson2007,4.953549308441572e-09,3.162277660168379e-14,2053.3801921606823
PEO,,CF/DMF,0.1,0.0031622779999999997,75.0,1000.0,,10.0,,,,0.1,7000.0,,2e-07,,,,Helgeson2007,2.4272391611363708e-09,3.162277660168379e-14,2053.3801921606823
PEO,,CF/DMF,0.01,0.0031622779999999997,25.0,1000.0,,10.0,,,,0.15,12000.0,,2e-07,,,,Helgeson2007,3.170271557402607e-08,3.162277660168379e-14,355.65588200778456
PEO,,CF/DMF,0.1,0.001,75.0,1000.0,,10.0,,,,0.22,30700.0,,6.32456e-07,,,,Helgeson2007,3.050337728305785e-08,1.0000007399197263e-13,1154.7001111866355
PETEI,,CF/DMF,0.1,0.001,35.0,1000.0,,10.0,,,,0.24,18000.0,,2e-06,,,,Helgeson2007,8.811281250000001e-09,3.162277660168379e-13,950.5303271885919
PMMA,,CF/DMF,0.01,0.001,35.0,1000.0,,10.0,,,,0.15,10000.0,,6.32456e-06,,,,Helgeson2007,6.962e-08,1.0000007399197262e-12,53.45222860730936
PEO/SU8,,CF/DMF,0.022000000000000002,0.0082875,25.0,1115.90625,,0.29125,,,,0.0001,200.0,,1.2335e-06,,,,Aguirre2020,3.4366104483751543e-06,1.142815681728e-12,123.21135279315213
PEO/SU8,,CF/DMF,0.032,0.008795,25.0,1149.1125,,0.2925,,,,0.0001,200.0,,2.467e-06,,,,Aguirre2020,2.2263359863558835e-06,2.2807423068127338e-12,125.01455813929302
PEO/SU8,,CF/DMF,0.044000000000000004,0.0093025,25.0,1182.31875,,0.29375,,,,0.0001,200.0,,3.3235e-06,,,,Aguirre2020,1.5308201607583495e-06,3.0660324698839996e-12,146.15948657219374
PEO/SU8,,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,,0.295,,,,0.0001,200.0,,4.18e-06,,,,Aguirre2020,1.1405635648754917e-06,3.848001902814992e-12,163.76399934234394
PEO/SU8,,CF/DMF,0.068,0.0103175,25.0,1241.350893,,0.29625,,,,0.0001,200.0,,4.67825e-06,,,,Aguirre2020,8.930857053264726e-07,4.297582782711882e-12,186.199925263095
PEO/SU8,,CF/DMF,0.08,0.010825,25.0,1267.176786,,0.2975,,,,0.0001,200.0,,4.32e-06,,,,Aguirre2020,7.235334872979215e-07,3.960137507161873e-12,225.86359971703297
PEO/SU8,,CF/DMF,0.14,0.0113325,25.0,1293.002679,,0.29875,,,,0.0001,200.0,,5.6539999999999996e-06,,,,Aguirre2020,3.949324004916327e-07,5.172158812163705e-12,342.3910416499426
PEO/SU8,,CF/DMF,0.2,0.01184,25.0,1318.828571,,0.3,,,,0.0001,200.0,,6.988e-06,,,,Aguirre2020,2.646030405405405e-07,6.3791420530768346e-12,436.0985886224378
PEO/SU8,,CF/DMF,0.032,0.0088,25.0,1149.1,,0.25,,,,0.0001,200.0,,1.2e-06,,,,Aguirre2020,2.225071022727273e-06,1.2e-12,172.3496630312813
PEO/SU8,,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,,0.5,,,,0.0001,200.0,,2.09e-06,,,,Aguirre2020,1.1405635648754917e-06,1.4778531726798842e-12,264.2533068658869
PEO/SU8,,CF/DMF,0.08,0.010825,25.0,1267.176786,,0.75,,,,0.0001,200.0,,2.16e-06,,,,Aguirre2020,7.235334872979215e-07,1.2470765814495917e-12,402.4897423379122
PEO/SU8,,CF/DMF,0.2,0.01184,25.0,1318.828571,,1.0,,,,0.0001,200.0,,3.494e-06,,,,Aguirre2020,2.646030405405405e-07,1.747e-12,833.334506379611
